county_fips,county_nm,county_pop,total_bg_pop,pop_11,pop_12,pop_13,pop_21,pop_22,pop_23,pop_31,pop_32,pop_33,pop_41,pop_42,pop_43,urban_suburban_pop,rural_pop,urban_suburban_perc,rural_perc,metro_fips,metro_nm,city_name,city_pop,city_contains_small_urban,city_contains_mid_sized_urban,city_contains_large_urban,MSA_large_urban,MSA_mid_sized_urban,locale_type
29001,"Adair County, Missouri",25122,25223.99991,,,,,,,,,12648.62036,5704.039169,5412.562638,1458.777749,0,12575.37956,0,0.498548192,,,,,,,,0,0,Small town
29003,"Andrew County, Missouri",18127,18085.99999,,,0.664722632,,,1643.020221,714.9664722,,,9755.150328,5972.198247,,1643.684943,15727.34857,0.090881618,0.869586895,41140,"St. Joseph, MO-KS",,,,,,0,0,Rural
29005,"Atchison County, Missouri",5107,5215.999999,,,,,,,,,,,54.41126475,5161.588734,0,5215.999999,0,1,,,,,,,,0,0,Rural
29007,"Audrain County, Missouri",24394,24687.99967,,,,,,,,4279.721901,,8807.124332,6099.714965,5501.438471,0,20408.27777,0,0.826647685,,,,,,,,0,0,Rural
29009,"Barry County, Missouri",35265,34831,,,,,,,,3612.720251,,3523.970953,24543.89084,3150.417961,0,31218.27975,0,0.896278595,,,,,,,,0,0,Rural
29011,"Barton County, Missouri",11731,11685,,,,,,,,,,,9172.67269,2512.32731,0,11685,0,1,,,,,,,,0,0,Rural
29013,"Bates County, Missouri",16242,16121,,,,,,,,,,,1284.734721,14836.26528,0,16121,0,1,28140,"Kansas City, MO-KS",,,,,,1,0,Rural
29015,"Benton County, Missouri",20552,19887,,,,,,,,,,,175.9694188,19711.03058,0,19887,0,1,,,,,,,,0,0,Rural
29017,"Bollinger County, Missouri",10544,10591,,,,,,,,,,,9458.957661,1132.042339,0,10591,0,1,16020,"Cape Girardeau, MO-IL",,,,,,0,0,Rural
29019,"Boone County, Missouri",189463,185873.9989,,109061.2721,,,13403.50923,,,,,37498.7908,25910.42676,,122464.7813,63409.21756,0.658859131,0.341140869,17860,"Columbia, MO","Columbia city, Missouri",129330,0,1,0,0,1,Mid-sized urban
29021,"Buchanan County, Missouri",82956,83854.99879,,,65654.6657,,,684.5237703,,,,12280.06032,5235.749,,66339.18947,17515.80932,0.791117887,0.208882113,41140,"St. Joseph, MO-KS","St. Joseph city, Missouri",70634,1,0,0,0,0,Small urban
29023,"Butler County, Missouri",41948,42165.99979,,,,,,,,,14275.11818,12786.55271,12392.07709,2712.251819,0,27890.88162,0,0.661454294,,,,,,,,0,0,Rural
29025,"Caldwell County, Missouri",8955,8890,,,,,,,,0.000511113,,282.3669876,3438.185832,5169.44667,0,8889.999489,0,0.999999943,28140,"Kansas City, MO-KS",,,,,,1,0,Rural
29027,"Callaway County, Missouri",44731,44541,,,,,,,905.0366769,6854.236136,,18293.30081,17475.40381,1013.022569,0,36781.72719,0,0.825794822,27620,"Jefferson City, MO",,,,,,0,0,Rural
29029,"Camden County, Missouri",44044,43415.99998,,,,,,,,7975.02005,2565.414801,17129.72433,11604.88005,4140.960752,0,32875.56513,0,0.757222341,,,,,,,,0,0,Rural
29031,"Cape Girardeau County, Missouri",82984,82179.99994,,,34642.7675,,,9443.970924,9.50965245,,,26482.49407,11601.25779,,44086.73842,38083.75186,0.536465545,0.463418738,16020,"Cape Girardeau, MO-IL",,,,,,0,0,Small urban
29033,"Carroll County, Missouri",8391,8459,,,,,,,,,,,30.90711647,8428.092884,0,8459,0,1,,,,,,,,0,0,Rural
29035,"Carter County, Missouri",5303,5269,,,,,,,,,,,,5269,0,5269,0,1,,,,,,,,0,0,Rural
29037,"Cass County, Missouri",111732,109392.9989,118.9542194,,,38687.608,,2536.68704,10000.72918,7477.891399,,32813.3156,17211.61294,546.200471,41343.24926,50571.12902,0.377933229,0.462288534,28140,"Kansas City, MO-KS",,,,,,1,0,Small town
29039,"Cedar County, Missouri",14672,14440,,,,,,,,,,,95.17701229,14344.82299,0,14440,0,1,,,,,,,,0,0,Rural
29041,"Chariton County, Missouri",7399,7406,,,,,,,,,,,445.6735494,6960.326451,0,7406,0,1,,,,,,,,0,0,Rural
29043,"Christian County, Missouri",94422,91228.9997,,0.036560282,,36321.38006,,,0.001751338,,,37974.54877,16933.03256,,36321.41662,54907.58133,0.398134549,0.601865432,44180,"Springfield, MO",,,,,,0,1,Small town
29045,"Clark County, Missouri",6641,6680.000001,,,,,,,,,,70.1384241,1350.480104,5259.381473,0,6680.000001,0,1,,,,,,,,0,0,Rural
29047,"Clay County, Missouri",259772,255565.9967,125825.0317,9.351285098,,64323.01047,,,16514.49408,,,44026.82609,4867.28312,,190157.3935,48894.10921,0.744063748,0.191316959,28140,"Kansas City, MO-KS",,,,,,1,0,Suburban
29049,"Clinton County, Missouri",21548,21259.00004,,,,,,,,3145.392498,,3324.61635,14788.99119,,0,18113.60754,0,0.852044193,28140,"Kansas City, MO-KS",,,,,,1,0,Rural
29051,"Cole County, Missouri",77278,76923.99984,,,32461.10647,,,7130.132823,,,,29596.68946,7736.071095,,39591.23929,37332.76055,0.514679936,0.485320064,27620,"Jefferson City, MO",,,,,,0,0,Small urban
29053,"Cooper County, Missouri",16947,16835,,,,,,,,3874.08504,,4545.605281,6246.814581,2168.495095,0,12960.91496,0,0.769879118,17860,"Columbia, MO",,,,,,0,1,Rural
29055,"Crawford County, Missouri",22719,22890,,,,,,,,145.5185895,,2444.779956,5803.770033,14495.93142,0,22744.48141,0,0.9936427,,,,,,,,0,0,Rural
29057,"Dade County, Missouri",7716,7627,,,,,,,,,,,2208.282693,5418.717307,0,7627,0,1,,,,,,,,0,0,Rural
29059,"Dallas County, Missouri",17768,17344,,,,,,,,,,,6490.581165,10853.41884,0,17344,0,1,44180,"Springfield, MO",,,,,,0,1,Rural
29061,"Daviess County, Missouri",8551,8449,,,,,,,,,,16.58222386,1173.732523,7258.685253,0,8449,0,1,,,,,,,,0,0,Rural
29063,"DeKalb County, Missouri",9899,11176.00001,,,,,,,,1137.364027,,1242.026422,7750.805296,1045.804262,0,10038.63598,0,0.898231565,41140,"St. Joseph, MO-KS",,,,,,0,0,Rural
29065,"Dent County, Missouri",14647,14506,,,,,,,,,2409.708251,3757.457978,4615.163594,3723.670179,0,12096.29175,0,0.833881963,,,,,,,,0,0,Rural
29067,"Douglas County, Missouri",12228,11850,,,,,,,,,,,2685.092991,9164.907009,0,11850,0,1,,,,,,,,0,0,Rural
29069,"Dunklin County, Missouri",27032,27794.99995,,,,,,,,,5852.860551,5405.890063,6745.761143,9790.488197,0,21942.1394,0,0.789427575,,,,,,,,0,0,Rural
29071,"Franklin County, Missouri",106404,105315.9998,,,,,,,4610.283662,22782.66068,,44494.25006,29184.63329,4244.172063,0,77923.05541,0,0.7398976,41180,"St. Louis, MO-IL",,,,,,1,0,Small town
29073,"Gasconade County, Missouri",14705,14774,,,,,,,,,,,217.1636219,14556.83638,0,14774,0,1,,,,,,,,0,0,Rural
29075,"Gentry County, Missouri",6287,6224,,,,,,,,,,,1360.108137,4863.891863,0,6224,0,1,,,,,,,,0,0,Rural
29077,"Greene County, Missouri",304611,301120.9983,,163819.3548,,51866.44566,,,15001.03117,,,51188.48424,19245.68243,,215685.8005,70434.16667,0.716276187,0.233906526,44180,"Springfield, MO","Springfield city, Missouri",170188,0,1,0,0,1,Mid-sized urban
29079,"Grundy County, Missouri",9815,9822.000004,,,,,,,,,2264.836155,3728.673964,3157.571546,670.9183396,0,7557.16385,0,0.769411917,,,,,,,,0,0,Rural
29081,"Harrison County, Missouri",8220,8198,,,,,,,,,,,46.15803753,8151.841962,0,8198,0,1,,,,,,,,0,0,Rural
29083,"Henry County, Missouri",22485,22193.99996,,,,,,,,,5472.958104,4250.285404,5465.597892,7005.158558,0,16721.04185,0,0.753403708,,,,,,,,0,0,Rural
29085,"Hickory County, Missouri",8718,8501,,,,,,,,,,,,8501,0,8501,0,1,,,,,,,,0,0,Rural
29087,"Holt County, Missouri",4248,4254,,,,,,,,,,,1949.149527,2304.850473,0,4254,0,1,,,,,,,,0,0,Rural
29089,"Howard County, Missouri",10101,10141,,,,,,,,,,433.4469552,7805.246095,1902.30695,0,10141,0,1,17860,"Columbia, MO",,,,,,0,1,Rural
29091,"Howell County, Missouri",40735,40167.99978,,,,,,,,,8139.320084,7272.132667,11094.5458,13662.00122,0,32028.67969,0,0.797368051,,,,,,,,0,0,Rural
29093,"Iron County, Missouri",9440,9482,,,,,,,,,,,119.6508894,9362.349111,0,9482,0,1,,,,,,,,0,0,Rural
29095,"Jackson County, Missouri",718560,717020.9957,305823.6541,43.78818637,,262399.1496,,76211.51854,,,,66044.98666,6497.89868,,644478.1104,72542.88534,0.89882739,0.10117261,28140,"Kansas City, MO-KS","Kansas City city, Missouri",510704,0,0,1,1,0,Large urban
29097,"Jasper County, Missouri",125056,123531.9997,,,43915.28364,,,22628.44759,11986.19845,,,33147.29282,11854.77721,,66543.73123,45002.07003,0.538676063,0.36429484,27900,"Joplin, MO-KS","Joplin city, Missouri",53095,1,0,0,0,0,Small urban
29099,"Jefferson County, Missouri",231230,228226.9996,,,,120154.6539,,,6006.835401,,,80688.43462,21377.07567,,120154.6539,102065.5103,0.526469936,0.447210499,41180,"St. Louis, MO-IL",,,,,,1,0,Suburban
29101,"Johnson County, Missouri",54962,54330.99981,,,,,,,,16151.4736,,16277.27038,20756.97785,1145.277969,0,38179.52621,0,0.702720847,,,,,,,,0,0,Small town
29103,"Knox County, Missouri",3723,3760,,,,,,,,,,,,3760,0,3760,0,1,,,,,,,,0,0,Rural
29105,"Laclede County, Missouri",36680,36244.99989,,,,,,,,,11575.53047,8845.429651,12704.83631,3119.203461,0,24669.46942,0,0.68063097,,,,,,,,0,0,Rural
29107,"Lafayette County, Missouri",33196,32973.99999,,,,5.951576942,,,2365.645311,1622.538207,,11633.64259,15475.90351,1870.318793,5.951576942,28979.8649,0.000180493,0.878870168,28140,"Kansas City, MO-KS",,,,,,1,0,Rural
29109,"Lawrence County, Missouri",38872,38391.99968,,,,,,,,7212.214234,,8026.146811,21855.71265,1297.925983,0,31179.78545,0,0.812142783,,,,,,,,0,0,Rural
29111,"Lewis County, Missouri",9818,9944.999989,,,,,,,,,,23.5645978,2438.638066,7482.797325,0,9944.999989,0,1,,,,,,,,0,0,Rural
29113,"Lincoln County, Missouri",64699,61635.99964,,,,,,,10331.76305,,,19102.61569,31630.02698,571.5939214,0,51304.23659,0,0.832374536,41180,"St. Louis, MO-IL",,,,,,1,0,Rural
29115,"Linn County, Missouri",11791,11849.99999,,,,,,,,,2670.009237,2153.784963,5088.666162,1937.539631,0,9179.990756,0,0.774682765,,,,,,,,0,0,Rural
29117,"Livingston County, Missouri",14557,14329.99991,,,,,,,,,6494.47688,2610.696023,4357.943172,866.8838334,0,7835.523028,0,0.546791562,,,,,,,,0,0,Rural
29119,"McDonald County, Missouri",23903,23492,,,,15.45727275,,,,,,2795.831521,20680.71121,,15.45727275,23476.54273,0.00065798,0.99934202,,,,,,,,0,0,Rural
29121,"Macon County, Missouri",15161,15163,,,,,,,,,3228.891724,3188.460578,4663.948475,4081.699219,0,11934.10827,0,0.787054559,,,,,,,,0,0,Rural
29123,"Madison County, Missouri",12698,12665.00007,,,,,,,,2644.802209,,4278.621867,4781.998804,959.5771939,0,10020.19787,0,0.79117235,,,,,,,,0,0,Rural
29125,"Maries County, Missouri",8430,8435,,,,,,,,,,,2762.799438,5672.200562,0,8435,0,1,,,,,,,,0,0,Rural
29127,"Marion County, Missouri",28336,28492.99986,,,,,,,,,13232.26265,4297.593133,7005.723678,3957.420408,0,15260.73722,0,0.535596016,,,,,,,,0,0,Rural
29129,"Mercer County, Missouri",3469,3501,,,,,,,,,,,,3501,0,3501,0,1,,,,,,,,0,0,Rural
29131,"Miller County, Missouri",25590,25080.99998,,,,,,,,3264.435765,,7517.86974,10999.50538,3299.18909,0,21816.56421,0,0.869844274,,,,,,,,0,0,Rural
29133,"Mississippi County, Missouri",11822,12079,,,,,,,,,,187.7178564,6237.841992,5653.440152,0,12079,0,1,,,,,,,,0,0,Rural
29135,"Moniteau County, Missouri",15256,15303,,,,,,,,,,379.8109112,14686.86762,236.3214652,0,15303,0,1,27620,"Jefferson City, MO",,,,,,0,0,Rural
29137,"Monroe County, Missouri",8698,8672,,,,,,,,,,,1036.701325,7635.298675,0,8672,0,1,,,,,,,,0,0,Rural
29139,"Montgomery County, Missouri",11459,11422,,,,,,,,,,,1628.231193,9793.768807,0,11422,0,1,,,,,,,,0,0,Rural
29141,"Morgan County, Missouri",21970,21430,,,,,,,,,,1966.420588,7642.057945,11821.52147,0,21430,0,1,,,,,,,,0,0,Rural
29143,"New Madrid County, Missouri",15424,16041,,,,,,,,542.3453682,,1807.889237,2008.363768,11682.40163,0,15498.65463,0,0.966190052,,,,,,,,0,0,Rural
29145,"Newton County, Missouri",60677,59489.99994,,,5049.603319,,,1275.724223,,9963.10337,,20856.91555,22344.65348,,6325.327542,43201.56903,0.106325896,0.726198841,27900,"Joplin, MO-KS",,,,,,0,0,Small town
29147,"Nodaway County, Missouri",20695,20958.99949,,,,,,,,,8180.590712,4053.356135,5308.754854,3416.297791,0,12778.40878,0,0.60968601,,,,,,,,0,0,Rural
29149,"Oregon County, Missouri",8720,8704,,,,,,,,,,,161.0940237,8542.905976,0,8704,0,1,,,,,,,,0,0,Rural
29151,"Osage County, Missouri",13468,13379,,,,,,,,,,365.7552199,12672.95171,340.2930739,0,13379,0,1,27620,"Jefferson City, MO",,,,,,0,0,Rural
29153,"Ozark County, Missouri",8970,8773,,,,,,,,,,,450.0547528,8322.945247,0,8773,0,1,,,,,,,,0,0,Rural
29155,"Pemiscot County, Missouri",14613,15232.00001,,,,,,,,,2608.627392,2788.271134,9197.821377,637.2801075,0,12623.37262,0,0.828740324,,,,,,,,0,0,Rural
29157,"Perry County, Missouri",18950,18946.99995,,,,,,,,5710.314415,,4202.725714,8781.512252,252.4475663,0,13236.68553,0,0.698616434,,,,,,,,0,0,Rural
29159,"Pettis County, Missouri",43530,43204.99987,,,,,,,,,20983.85746,8129.336765,11436.87127,2654.934387,0,22221.14242,0,0.514318771,,,,,,,,0,0,Rural
29161,"Phelps County, Missouri",45284,44948.00002,,,,,,,,,16921.79351,7709.649023,17637.60006,2678.957426,0,28026.20651,0,0.623525107,,,,,,,,0,0,Rural
29163,"Pike County, Missouri",17935,17623,,,,,,,,,,,83.50034508,17539.49965,0,17623,0,1,,,,,,,,0,0,Rural
29165,"Platte County, Missouri",111940,108750.9997,48654.826,6.477693168,,26797.91563,,,7926.919413,,,18475.60103,6889.259888,,75459.21932,25364.86092,0.693871501,0.233237956,28140,"Kansas City, MO-KS",,,,,,1,0,Suburban
29167,"Polk County, Missouri",32780,32109,,,,,,,,4560.924806,,7658.269054,16147.48101,3742.325126,0,27548.07519,0,0.857954941,44180,"Springfield, MO",,,,,,0,1,Rural
29169,"Pulaski County, Missouri",53812,53850.00004,,,,,,,,,20513.59314,16566.55415,14589.75975,2180.093008,0,33336.40691,0,0.619060481,,,,,,,,0,0,Small town
29171,"Putnam County, Missouri",4638,4675,,,,,,,,,,,103.9250108,4571.074989,0,4675,0,1,,,,,,,,0,0,Rural
29173,"Ralls County, Missouri",10489,10394,,,,,,,,,53.48522815,1289.544635,5258.386444,3792.583691,0,10340.51477,0,0.994854221,,,,,,,,0,0,Rural
29175,"Randolph County, Missouri",24109,24523.99988,,,,,,,,10351.77368,,4881.703254,8654.273661,636.2492856,0,14172.2262,0,0.577892117,,,,,,,,0,0,Rural
29177,"Ray County, Missouri",23182,23148.9998,,,,,,,8.993452671,2918.184623,,6621.814368,12937.55158,662.4557774,0,20221.82172,0,0.873550559,28140,"Kansas City, MO-KS",,,,,,1,0,Rural
29179,"Reynolds County, Missouri",5950,6058,,,,,,,,,,,,6058,0,6058,0,1,,,,,,,,0,0,Rural
29181,"Ripley County, Missouri",10806,10755,,,,,,,,,,,530.5860969,10224.4139,0,10755,0,1,,,,,,,,0,0,Rural
29183,"St. Charles County, Missouri",416659,409829.9988,,,68437.53126,292517.6719,,,,,,44240.69648,4634.09916,,360955.2031,48874.79564,0.880743733,0.119256267,41180,"St. Louis, MO-IL","O'Fallon city, Missouri",94074,1,0,0,1,0,Suburban
29185,"St. Clair County, Missouri",9752,9451,,,,,,,,,,,18.34446606,9432.655534,0,9451,0,1,,,,,,,,0,0,Rural
29186,"Ste. Genevieve County, Missouri",18642,18550.99999,,,,,,,,1399.974007,,4631.762364,11745.95841,773.3052018,0,17151.02598,0,0.924533771,,,,,,,,0,0,Rural
29187,"St. Francois County, Missouri",67058,66863.99957,,,,,,,,26892.42544,,23516.91228,16035.94613,418.7157235,0,39971.57414,0,0.597804116,,,,,,,,0,0,Small town
29189,"St. Louis County, Missouri",987059,996617.9972,44.29565819,,0.063174244,951321.3768,,,6718.924314,,,38533.33726,,,951365.7356,38533.33726,0.954594176,0.038664099,41180,"St. Louis, MO-IL","Florissant city, Missouri",51128,1,0,0,1,0,Suburban
29195,"Saline County, Missouri",23049,23177.00003,,,,,,,,,9643.517717,4752.243145,5165.853811,3615.385354,0,13533.48231,0,0.583918639,,,,,,,,0,0,Rural
29197,"Schuyler County, Missouri",4053,4044,,,,,,,,,,,394.2497235,3649.750277,0,4044,0,1,,,,,,,,0,0,Rural
29199,"Scotland County, Missouri",4676,4698,,,,,,,,,,,,4698,0,4698,0,1,,,,,,,,0,0,Rural
29201,"Scott County, Missouri",37889,37966.99986,,,,,,,1493.310726,10196.45432,,12108.1509,14169.0839,,0,26277.23481,0,0.692107222,,,,,,,,0,0,Rural
29203,"Shannon County, Missouri",7238,7137,,,,,,,,,,,,7137,0,7137,0,1,,,,,,,,0,0,Rural
29205,"Shelby County, Missouri",5931,6011,,,,,,,,,,,186.4865042,5824.513496,0,6011,0,1,,,,,,,,0,0,Rural
29207,"Stoddard County, Missouri",28397,28547,,,,,,,,,5942.802055,6305.090969,12708.65937,3590.447609,0,22604.19794,0,0.791823938,,,,,,,,0,0,Rural
29209,"Stone County, Missouri",32658,31696.99998,,,,,,,,2919.55856,,10586.64051,18190.80092,,0,28777.44142,0,0.907891644,,,,,,,,0,0,Rural
29211,"Sullivan County, Missouri",5797,5903,,,,,,,,,,,,5903,0,5903,0,1,,,,,,,,0,0,Rural
29213,"Taney County, Missouri",56775,56381.99988,,,,,,,,23417.91349,,20707.30283,10797.65256,1459.130994,0,32964.08639,0,0.584656211,,,,,,,,0,0,Small town
29215,"Texas County, Missouri",25619,24956,,,,,,,,,1.544863538,239.4775399,4841.713086,19873.26451,0,24954.45514,0,0.999938097,,,,,,,,0,0,Rural
29217,"Vernon County, Missouri",19710,19712.99991,,,,,,,,,6324.923055,5096.991494,5351.043961,2940.041402,0,13388.07686,0,0.679149643,,,,,,,,0,0,Rural
29219,"Warren County, Missouri",37806,36466.99987,,,,,,,,4244.41647,,15016.00883,16921.46515,285.1094239,0,32222.5834,0,0.883609387,41180,"St. Louis, MO-IL",,,,,,1,0,Rural
29221,"Washington County, Missouri",23534,23483,,,,,,,,,,0.272485769,16704.22941,6778.498103,0,23483,0,1,,,,,,,,0,0,Rural
29223,"Wayne County, Missouri",10811,10942,,,,,,,,,,,131.4596789,10810.54032,0,10942,0,1,,,,,,,,0,0,Rural
29225,"Webster County, Missouri",41472,39867.99985,,,,,,,,4236.865123,,6033.099562,28137.31871,1460.716453,0,35631.13472,0,0.893727673,44180,"Springfield, MO",,,,,,0,1,Rural
29227,"Worth County, Missouri",1907,1956,,,,,,,,,,,,1956,0,1956,0,1,,,,,,,,0,0,Rural
29229,"Wright County, Missouri",19403,18721.99992,,,,,,,,,2545.479937,2549.842433,3472.448548,10154.22901,0,16176.51999,0,0.864038033,,,,,,,,0,0,Rural
29510,"St. Louis city, Missouri",281754,293108.9987,291777.0532,,,32.12562849,,,,,,1299.819884,,,291809.1788,1299.819884,0.995565404,0.004434596,41180,"St. Louis, MO-IL","St. Louis city, Missouri",281754,0,0,1,1,0,Large urban
30001,"Beaverhead County, Montana",9885,9589.999992,,,,,,,,,1396.820422,3652.059821,1333.200439,3207.919311,0,8193.17957,0,0.85434615,,,,,,,,0,0,Rural
30003,"Big Horn County, Montana",12751,12963,,,,,,,,,,,303.0313916,12659.96861,0,12963,0,1,,,,,,,,0,0,Rural
30005,"Blaine County, Montana",6899,6996.927957,,,,,,,,,,,15.6862772,6981.24168,0,6996.927957,0,1,,,,,,,,0,0,Rural
30007,"Broadwater County, Montana",8032,7310,,,,,,,,,,10.22082188,3996.998473,3302.780705,0,7310,0,1,25740,"Helena, MT",,,,,,0,0,Rural
30009,"Carbon County, Montana",11419,10877,,,,,,,,,,34.37913312,2754.103661,8088.517206,0,10877,0,1,13740,"Billings, MT",,,,,,0,1,Rural
30011,"Carter County, Montana",1418,1361,,,,,,,,,,,,1361,0,1361,0,1,,,,,,,,0,0,Rural
30013,"Cascade County, Montana",84900,84600.99926,,,48378.28776,,,8521.992389,,,,16087.61058,9883.276544,1729.831986,56900.28015,27700.71911,0.672572199,0.327427801,24500,"Great Falls, MT","Great Falls city, Montana",60422,1,0,0,0,0,Small urban
30015,"Chouteau County, Montana",5847,5888,,,,,,,,,,,457.2622329,5430.737767,0,5888,0,1,,,,,,,,0,0,Rural
30017,"Custer County, Montana",11985,11938,,,,,,,,,6764.349196,3099.971034,210.4515945,1863.228173,0,5173.650802,0,0.43337668,,,,,,,,0,0,Small town
30019,"Daniels County, Montana",1633,1523.974315,,,,,,,,,,,,1523.974315,0,1523.974315,0,1,,,,,,,,0,0,Rural
30021,"Dawson County, Montana",8810,8873.999995,,,,,,,,,2787.418835,4000.163971,882.1031421,1204.314047,0,6086.58116,0,0.685889245,,,,,,,,0,0,Rural
30023,"Deer Lodge County, Montana",9673,9511.999927,,,,,,,,,4702.450825,1439.757353,2372.852124,996.9396245,0,4809.549102,0,0.50562964,,,,,,,,0,0,Rural
30025,"Fallon County, Montana",2994,2817,,,,,,,,,,,,2817,0,2817,0,1,,,,,,,,0,0,Rural
30027,"Fergus County, Montana",11772,11581,,,,,,,,,3584.042255,3301.897919,1216.77253,3478.287295,0,7996.957744,0,0.69052394,,,,,,,,0,0,Rural
30029,"Flathead County, Montana",113679,108444.9424,,,,,,,,,40710.38669,29351.98276,25663.88197,12718.69099,0,67734.55573,0,0.624598568,,,,,,,,0,0,Small town
30031,"Gallatin County, Montana",126409,122193.9996,,,46087.91655,,,4679.289846,16410.27864,,,35909.43316,12692.88857,6414.192876,50767.2064,55016.51461,0.415463988,0.450239085,14580,"Bozeman, MT","Bozeman city, Montana",57305,1,0,0,0,0,Small urban
30033,"Garfield County, Montana",1211,938,,,,,,,,,,,,938,0,938,0,1,,,,,,,,0,0,Rural
30035,"Glacier County, Montana",13609,13710.85384,,,,,,,,,,,,13710.85384,0,13710.85384,0,1,,,,,,,,0,0,Rural
30037,"Golden Valley County, Montana",835,840,,,,,,,,,,,10.16214221,829.8378578,0,840,0,1,,,,,,,,0,0,Rural
30039,"Granite County, Montana",3595,3419,,,,,,,,,,,678.7546632,2740.245337,0,3419,0,1,,,,,,,,0,0,Rural
30041,"Hill County, Montana",16276,16259.7214,,,,,,,,,5656.44715,4443.361542,936.0915095,5223.821196,0,10603.27425,0,0.652119061,,,,,,,,0,0,Rural
30043,"Jefferson County, Montana",13048,12501,,,7.04E-05,,,,,,,2618.75087,5486.271405,4395.977656,7.04E-05,12500.99993,5.63E-09,0.999999994,25740,"Helena, MT",,,,,,0,0,Rural
30045,"Judith Basin County, Montana",2093,2053,,,,,,,,,,,39.25552764,2013.744472,0,2053,0,1,,,,,,,,0,0,Rural
30047,"Lake County, Montana",33338,32073,,,,,,,,,2243.149127,4217.617586,13184.4499,12427.78339,0,29829.85088,0,0.930061138,,,,,,,,0,0,Rural
30049,"Lewis and Clark County, Montana",75011,72579.99897,,,26551.02978,,,13157.5661,,,,25408.02758,5725.907695,1737.467804,39708.59589,32871.40308,0.547101081,0.452898919,25740,"Helena, MT",,,,,,0,0,Small urban
30051,"Liberty County, Montana",1974,1968,,,,,,,,,,,,1968,0,1968,0,1,,,,,,,,0,0,Rural
30053,"Lincoln County, Montana",21895,20655.6816,,,,,,,,,3636.388103,1547.460296,2800.277595,12671.5556,0,17019.29349,0,0.823952161,,,,,,,,0,0,Rural
30055,"McCone County, Montana",1676,1818,,,,,,,,,,,,1818,0,1818,0,1,,,,,,,,0,0,Rural
30057,"Madison County, Montana",9521,8975,,,,,,,,,,,581.0982734,8393.901727,0,8975,0,1,,,,,,,,0,0,Rural
30059,"Meagher County, Montana",2071,1979,,,,,,,,,,,74.12075799,1904.879242,0,1979,0,1,,,,,,,,0,0,Rural
30061,"Mineral County, Montana",5090,4796,,,,,,,,,,,621.2003179,4174.799682,0,4796,0,1,33540,"Missoula, MT",,,,,,0,0,Rural
30063,"Missoula County, Montana",121849,119638.9998,,,66376.32788,,,12923.49605,,,,23844.56265,13945.9321,2548.681163,79299.82393,40339.17591,0.662825868,0.337174132,33540,"Missoula, MT","Missoula city, Montana",77757,1,0,0,0,0,Small urban
30065,"Musselshell County, Montana",5308,5068,,,,,,,,,,,480.2544041,4587.745596,0,5068,0,1,,,,,,,,0,0,Rural
30067,"Park County, Montana",17903,17483.99968,,,,,,,,6655.756745,,3013.681404,3959.572068,3854.989467,0,10828.24294,0,0.619322989,,,,,,,,0,0,Rural
30069,"Petroleum County, Montana",554,401,,,,,,,,,,,,401,0,401,0,1,,,,,,,,0,0,Rural
30071,"Phillips County, Montana",4249,4223.945572,,,,,,,,,,,,4223.945572,0,4223.945572,0,1,,,,,,,,0,0,Rural
30073,"Pondera County, Montana",6125,6012,,,,,,,,,,,,6012,0,6012,0,1,,,,,,,,0,0,Rural
30075,"Powder River County, Montana",1743,1762,,,,,,,,,,,,1762,0,1762,0,1,,,,,,,,0,0,Rural
30077,"Powell County, Montana",7133,7029,,,,,,,,,,,467.7172683,6561.282732,0,7029,0,1,,,,,,,,0,0,Rural
30079,"Prairie County, Montana",1112,1251,,,,,,,,,,,,1251,0,1251,0,1,,,,,,,,0,0,Rural
30081,"Ravalli County, Montana",47738,45807.00001,,,,,,,,,4462.324555,6883.259772,25326.51299,9134.902693,0,41344.67546,0,0.902584222,,,,,,,,0,0,Rural
30083,"Richland County, Montana",11173,11328.99991,,,,,,,,,3205.665468,3380.097295,1855.837534,2887.399609,0,8123.334438,0,0.717038971,,,,,,,,0,0,Rural
30085,"Roosevelt County, Montana",10319,10665,,,,,,,,,,,,10665,0,10665,0,1,,,,,,,,0,0,Rural
30087,"Rosebud County, Montana",8160,8236,,,,,,,,,,,,8236,0,8236,0,1,,,,,,,,0,0,Rural
30089,"Sanders County, Montana",13684,12936,,,,,,,,,,,196.845503,12739.1545,0,12936,0,1,,,,,,,,0,0,Rural
30091,"Sheridan County, Montana",3498,3676.157651,,,,,,,,,,,,3676.157651,0,3676.157651,0,1,,,,,,,,0,0,Rural
30093,"Silver Bow County, Montana",36360,35588.9997,,,,,,,,,27811.73295,4220.560202,2413.577292,1143.129256,0,7777.266751,0,0.218530074,,,,,,,,0,0,Small town
30095,"Stillwater County, Montana",9173,9052,,,,,,,,,,,2890.7783,6161.2217,0,9052,0,1,13740,"Billings, MT",,,,,,0,1,Rural
30097,"Sweet Grass County, Montana",3763,3713,,,,,,,,,,,,3713,0,3713,0,1,,,,,,,,0,0,Rural
30099,"Teton County, Montana",6430,6291,,,,,,,,,,,863.2786925,5427.721307,0,6291,0,1,,,,,,,,0,0,Rural
30101,"Toole County, Montana",5133,5027.366953,,,,,,,,,,,,5027.366953,0,5027.366953,0,1,,,,,,,,0,0,Rural
30103,"Treasure County, Montana",772,761,,,,,,,,,,,,761,0,761,0,1,,,,,,,,0,0,Rural
